Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
44185,E0,2010,10/16/2010,Arsenal,Birmingham,2,1,H
44186,E0,2010,10/16/2010,Aston Villa,Chelsea,0,0,D
44187,E0,2010,10/16/2010,Bolton,Stoke,2,1,H
44188,E0,2010,10/16/2010,Fulham,Tottenham,1,2,A
44189,E0,2010,10/16/2010,Man United,West Brom,2,2,D
44190,E0,2010,10/16/2010,Newcastle,Wigan,2,2,D
44191,E0,2010,10/16/2010,Wolves,West Ham,1,1,D
44192,E0,2010,10/17/2010,Blackpool,Man City,2,3,A
44193,E0,2010,10/17/2010,Everton,Liverpool,2,0,H
44194,E0,2010,10/18/2010,Blackburn,Sunderland,0,0,D
44195,E0,2010,10/23/2010,Birmingham,Blackpool,2,0,H
44196,E0,2010,10/23/2010,Chelsea,Wolves,2,0,H
44197,E0,2010,10/23/2010,Sunderland,Aston Villa,1,0,H
44198,E0,2010,10/23/2010,Tottenham,Everton,1,1,D
44199,E0,2010,10/23/2010,West Brom,Fulham,2,1,H
44200,E0,2010,10/23/2010,West Ham,Newcastle,1,2,A
44201,E0,2010,10/23/2010,Wigan,Bolton,1,1,D
44202,E0,2010,10/24/2010,Liverpool,Blackburn,2,1,H
44203,E0,2010,10/24/2010,Man City,Arsenal,0,3,A
44204,E0,2010,10/24/2010,Stoke,Man United,1,2,A
44205,E0,2010,10/30/2010,Arsenal,West Ham,1,0,H
44206,E0,2010,10/30/2010,Blackburn,Chelsea,1,2,A
44207,E0,2010,10/30/2010,Everton,Stoke,1,0,H
44208,E0,2010,10/30/2010,Fulham,Wigan,2,0,H
44209,E0,2010,10/30/2010,Man United,Tottenham,2,0,H
44210,E0,2010,10/30/2010,Wolves,Man City,2,1,H
44211,E0,2010,10/31/2010,Aston Villa,Birmingham,0,0,D
44212,E0,2010,10/31/2010,Bolton,Liverpool,0,1,A
44213,E0,2010,10/31/2010,Newcastle,Sunderland,5,1,H
44214,E0,2010,11/1/2010,Blackpool,West Brom,2,1,H
44215,E0,2010,11/6/2010,Birmingham,West Ham,2,2,D
44216,E0,2010,11/6/2010,Blackburn,Wigan,2,1,H
44217,E0,2010,11/6/2010,Blackpool,Everton,2,2,D
44218,E0,2010,11/6/2010,Bolton,Tottenham,4,2,H
44219,E0,2010,11/6/2010,Fulham,Aston Villa,1,1,D
44220,E0,2010,11/6/2010,Man United,Wolves,2,1,H
44221,E0,2010,11/6/2010,Sunderland,Stoke,2,0,H
44222,E0,2010,11/7/2010,Arsenal,Newcastle,0,1,A
44223,E0,2010,11/7/2010,Liverpool,Chelsea,2,0,H
44224,E0,2010,11/7/2010,West Brom,Man City,0,2,A
44225,E0,2010,11/9/2010,Stoke,Birmingham,3,2,H
44226,E0,2010,11/9/2010,Tottenham,Sunderland,1,1,D
44227,E0,2010,11/10/2010,Aston Villa,Blackpool,3,2,H
44228,E0,2010,11/10/2010,Chelsea,Fulham,1,0,H
44229,E0,2010,11/10/2010,Everton,Bolton,1,1,D
44230,E0,2010,11/10/2010,Man City,Man United,0,0,D
44231,E0,2010,11/10/2010,Newcastle,Blackburn,1,2,A
44232,E0,2010,11/10/2010,West Ham,West Brom,2,2,D
44233,E0,2010,11/10/2010,Wigan,Liverpool,1,1,D
44234,E0,2010,11/10/2010,Wolves,Arsenal,0,2,A
44235,E0,2010,11/13/2010,Aston Villa,Man United,2,2,D
44236,E0,2010,11/13/2010,Man City,Birmingham,0,0,D
44237,E0,2010,11/13/2010,Newcastle,Fulham,0,0,D
44238,E0,2010,11/13/2010,Stoke,Liverpool,2,0,H
44239,E0,2010,11/13/2010,Tottenham,Blackburn,4,2,H
44240,E0,2010,11/13/2010,West Ham,Blackpool,0,0,D
44241,E0,2010,11/13/2010,Wigan,West Brom,1,0,H
44242,E0,2010,11/13/2010,Wolves,Bolton,2,3,A
44243,E0,2010,11/14/2010,Chelsea,Sunderland,0,3,A
44244,E0,2010,11/14/2010,Everton,Arsenal,1,2,A
44245,E0,2010,11/20/2010,Arsenal,Tottenham,2,3,A
44246,E0,2010,11/20/2010,Birmingham,Chelsea,1,0,H
44247,E0,2010,11/20/2010,Blackpool,Wolves,2,1,H
44248,E0,2010,11/20/2010,Bolton,Newcastle,5,1,H
44249,E0,2010,11/20/2010,Liverpool,West Ham,3,0,H
44250,E0,2010,11/20/2010,Man United,Wigan,2,0,H
44251,E0,2010,11/20/2010,West Brom,Stoke,0,3,A
44252,E0,2010,11/21/2010,Blackburn,Aston Villa,2,0,H
44253,E0,2010,11/21/2010,Fulham,Man City,1,4,A
44254,E0,2010,11/22/2010,Sunderland,Everton,2,2,D
44255,E0,2010,11/27/2010,Aston Villa,Arsenal,2,4,A
44256,E0,2010,11/27/2010,Bolton,Blackpool,2,2,D
44257,E0,2010,11/27/2010,Everton,West Brom,1,4,A
44258,E0,2010,11/27/2010,Fulham,Birmingham,1,1,D
44259,E0,2010,11/27/2010,Man United,Blackburn,7,1,H
44260,E0,2010,11/27/2010,Stoke,Man City,1,1,D
44261,E0,2010,11/27/2010,West Ham,Wigan,3,1,H
44262,E0,2010,11/27/2010,Wolves,Sunderland,3,2,H
44263,E0,2010,11/28/2010,Newcastle,Chelsea,1,1,D
44264,E0,2010,11/28/2010,Tottenham,Liverpool,2,1,H
44265,E0,2010,12/4/2010,Arsenal,Fulham,2,1,H
44266,E0,2010,12/4/2010,Birmingham,Tottenham,1,1,D
44267,E0,2010,12/4/2010,Blackburn,Wolves,3,0,H
44268,E0,2010,12/4/2010,Chelsea,Everton,1,1,D
44269,E0,2010,12/4/2010,Man City,Bolton,1,0,H
44270,E0,2010,12/4/2010,Wigan,Stoke,2,2,D
44271,E0,2010,12/5/2010,Sunderland,West Ham,1,0,H
44272,E0,2010,12/5/2010,West Brom,Newcastle,3,1,H
44273,E0,2010,12/6/2010,Liverpool,Aston Villa,3,0,H
44274,E0,2010,12/11/2010,Aston Villa,West Brom,2,1,H
44275,E0,2010,12/11/2010,Everton,Wigan,0,0,D
44276,E0,2010,12/11/2010,Fulham,Sunderland,0,0,D
44277,E0,2010,12/11/2010,Newcastle,Liverpool,3,1,H
44278,E0,2010,12/11/2010,Stoke,Blackpool,0,1,A
44279,E0,2010,12/11/2010,West Ham,Man City,1,3,A
44280,E0,2010,12/12/2010,Bolton,Blackburn,2,1,H
44281,E0,2010,12/12/2010,Tottenham,Chelsea,1,1,D
44282,E0,2010,12/12/2010,Wolves,Birmingham,1,0,H
44283,E0,2010,12/13/2010,Man United,Arsenal,1,0,H
44284,E0,2010,12/18/2010,Blackburn,West Ham,1,1,D
44285,E0,2010,12/18/2010,Sunderland,Bolton,1,0,H
44286,E0,2010,12/20/2010,Man City,Everton,1,2,A
44287,E0,2010,12/26/2010,Aston Villa,Tottenham,1,2,A
44288,E0,2010,12/26/2010,Blackburn,Stoke,0,2,A
44289,E0,2010,12/26/2010,Bolton,West Brom,2,0,H
44290,E0,2010,12/26/2010,Fulham,West Ham,1,3,A
44291,E0,2010,12/26/2010,Man United,Sunderland,2,0,H
44292,E0,2010,12/26/2010,Newcastle,Man City,1,3,A
44293,E0,2010,12/26/2010,Wolves,Wigan,1,2,A
44294,E0,2010,12/27/2010,Arsenal,Chelsea,3,1,H
44295,E0,2010,12/28/2010,Birmingham,Man United,1,1,D
44296,E0,2010,12/28/2010,Man City,Aston Villa,4,0,H
44297,E0,2010,12/28/2010,Stoke,Fulham,0,2,A
44298,E0,2010,12/28/2010,Sunderland,Blackpool,0,2,A
44299,E0,2010,12/28/2010,Tottenham,Newcastle,2,0,H
44300,E0,2010,12/28/2010,West Brom,Blackburn,1,3,A
44301,E0,2010,12/28/2010,West Ham,Everton,1,1,D
44302,E0,2010,12/29/2010,Chelsea,Bolton,1,0,H
44303,E0,2010,12/29/2010,Liverpool,Wolves,0,1,A
44304,E0,2010,12/29/2010,Wigan,Arsenal,2,2,D
44305,E0,2010,1/1/2011,Birmingham,Arsenal,0,3,A
44306,E0,2010,1/1/2011,Liverpool,Bolton,2,1,H
44307,E0,2010,1/1/2011,Man City,Blackpool,1,0,H
44308,E0,2010,1/1/2011,Stoke,Everton,2,0,H
44309,E0,2010,1/1/2011,Sunderland,Blackburn,3,0,H
44310,E0,2010,1/1/2011,Tottenham,Fulham,1,0,H
44311,E0,2010,1/1/2011,West Brom,Man United,1,2,A
44312,E0,2010,1/1/2011,West Ham,Wolves,2,0,H
44313,E0,2010,1/2/2011,Chelsea,Aston Villa,3,3,D
44314,E0,2010,1/2/2011,Wigan,Newcastle,0,1,A
44315,E0,2010,1/4/2011,Blackpool,Birmingham,1,2,A
44316,E0,2010,1/4/2011,Fulham,West Brom,3,0,H
44317,E0,2010,1/4/2011,Man United,Stoke,2,1,H
44318,E0,2010,1/5/2011,Arsenal,Man City,0,0,D
44319,E0,2010,1/5/2011,Aston Villa,Sunderland,0,1,A
44320,E0,2010,1/5/2011,Blackburn,Liverpool,3,1,H
44321,E0,2010,1/5/2011,Bolton,Wigan,1,1,D
44322,E0,2010,1/5/2011,Everton,Tottenham,2,1,H
44323,E0,2010,1/5/2011,Newcastle,West Ham,5,0,H
44324,E0,2010,1/5/2011,Wolves,Chelsea,1,0,H
44325,E0,2010,1/12/2011,Blackpool,Liverpool,2,1,H
44326,E0,2010,1/15/2011,Chelsea,Blackburn,2,0,H
44327,E0,2010,1/15/2011,Man City,Wolves,4,3,H
44328,E0,2010,1/15/2011,Stoke,Bolton,2,0,H
44329,E0,2010,1/15/2011,West Brom,Blackpool,3,2,H
44330,E0,2010,1/15/2011,West Ham,Arsenal,0,3,A
44331,E0,2010,1/15/2011,Wigan,Fulham,1,1,D
44332,E0,2010,1/16/2011,Birmingham,Aston Villa,1,1,D
44333,E0,2010,1/16/2011,Liverpool,Everton,2,2,D
44334,E0,2010,1/16/2011,Sunderland,Newcastle,1,1,D
44335,E0,2010,1/16/2011,Tottenham,Man United,0,0,D
44336,E0,2010,1/22/2011,Arsenal,Wigan,3,0,H
44337,E0,2010,1/22/2011,Aston Villa,Man City,1,0,H
44338,E0,2010,1/22/2011,Blackpool,Sunderland,1,2,A
44339,E0,2010,1/22/2011,Everton,West Ham,2,2,D
44340,E0,2010,1/22/2011,Fulham,Stoke,2,0,H
44341,E0,2010,1/22/2011,Man United,Birmingham,5,0,H
44342,E0,2010,1/22/2011,Newcastle,Tottenham,1,1,D
44343,E0,2010,1/22/2011,Wolves,Liverpool,0,3,A
44344,E0,2010,1/23/2011,Blackburn,West Brom,2,0,H
44345,E0,2010,1/24/2011,Bolton,Chelsea,0,4,A
44346,E0,2010,1/25/2011,Blackpool,Man United,2,3,A
44347,E0,2010,1/25/2011,Wigan,Aston Villa,1,2,A
44348,E0,2010,1/26/2011,Liverpool,Fulham,1,0,H
44349,E0,2010,2/1/2011,Arsenal,Everton,2,1,H
44350,E0,2010,2/1/2011,Man United,Aston Villa,3,1,H
44351,E0,2010,2/1/2011,Sunderland,Chelsea,2,4,A
44352,E0,2010,2/1/2011,West Brom,Wigan,2,2,D
44353,E0,2010,2/2/2011,Birmingham,Man City,2,2,D
44354,E0,2010,2/2/2011,Blackburn,Tottenham,0,1,A
44355,E0,2010,2/2/2011,Blackpool,West Ham,1,3,A
44356,E0,2010,2/2/2011,Bolton,Wolves,1,0,H
44357,E0,2010,2/2/2011,Fulham,Newcastle,1,0,H
44358,E0,2010,2/2/2011,Liverpool,Stoke,2,0,H
44359,E0,2010,2/5/2011,Aston Villa,Fulham,2,2,D
44360,E0,2010,2/5/2011,Everton,Blackpool,5,3,H
44361,E0,2010,2/5/2011,Man City,West Brom,3,0,H
44362,E0,2010,2/5/2011,Newcastle,Arsenal,4,4,D
44363,E0,2010,2/5/2011,Stoke,Sunderland,3,2,H
44364,E0,2010,2/5/2011,Tottenham,Bolton,2,1,H
44365,E0,2010,2/5/2011,Wigan,Blackburn,4,3,H
44366,E0,2010,2/5/2011,Wolves,Man United,2,1,H
44367,E0,2010,2/6/2011,Chelsea,Liverpool,0,1,A
44368,E0,2010,2/6/2011,West Ham,Birmingham,0,1,A
44369,E0,2010,2/12/2011,Arsenal,Wolves,2,0,H
44370,E0,2010,2/12/2011,Birmingham,Stoke,1,0,H
44371,E0,2010,2/12/2011,Blackburn,Newcastle,0,0,D
44372,E0,2010,2/12/2011,Blackpool,Aston Villa,1,1,D
44373,E0,2010,2/12/2011,Liverpool,Wigan,1,1,D
44374,E0,2010,2/12/2011,Man United,Man City,2,1,H
44375,E0,2010,2/12/2011,Sunderland,Tottenham,1,2,A
44376,E0,2010,2/12/2011,West Brom,West Ham,3,3,D
44377,E0,2010,2/13/2011,Bolton,Everton,2,0,H
44378,E0,2010,2/14/2011,Fulham,Chelsea,0,0,D
44379,E0,2010,2/15/2011,Birmingham,Newcastle,0,2,A
44380,E0,2010,2/20/2011,West Brom,Wolves,1,1,D
44381,E0,2010,2/22/2011,Blackpool,Tottenham,3,1,H
44382,E0,2010,2/23/2011,Arsenal,Stoke,1,0,H
44383,E0,2010,2/26/2011,Aston Villa,Blackburn,4,1,H
44384,E0,2010,2/26/2011,Everton,Sunderland,2,0,H
44385,E0,2010,2/26/2011,Newcastle,Bolton,1,1,D
44386,E0,2010,2/26/2011,Wigan,Man United,0,4,A
44387,E0,2010,2/26/2011,Wolves,Blackpool,4,0,H
44388,E0,2010,2/27/2011,Man City,Fulham,1,1,D
44389,E0,2010,2/27/2011,West Ham,Liverpool,3,1,H
44390,E0,2010,2/28/2011,Stoke,West Brom,1,1,D
44391,E0,2010,3/1/2011,Chelsea,Man United,2,1,H
44392,E0,2010,3/5/2011,Arsenal,Sunderland,0,0,D
44393,E0,2010,3/5/2011,Birmingham,West Brom,1,3,A
44394,E0,2010,3/5/2011,Bolton,Aston Villa,3,2,H
44395,E0,2010,3/5/2011,Fulham,Blackburn,3,2,H
44396,E0,2010,3/5/2011,Man City,Wigan,1,0,H
44397,E0,2010,3/5/2011,Newcastle,Everton,1,2,A
44398,E0,2010,3/5/2011,West Ham,Stoke,3,0,H
44399,E0,2010,3/6/2011,Liverpool,Man United,3,1,H
44400,E0,2010,3/6/2011,Wolves,Tottenham,3,3,D
44401,E0,2010,3/7/2011,Blackpool,Chelsea,1,3,A
44402,E0,2010,3/9/2011,Everton,Birmingham,1,1,D
44403,E0,2010,3/19/2011,Aston Villa,Wolves,0,1,A
44404,E0,2010,3/19/2011,Blackburn,Blackpool,2,2,D
44405,E0,2010,3/19/2011,Everton,Fulham,2,1,H
44406,E0,2010,3/19/2011,Man United,Bolton,1,0,H
44407,E0,2010,3/19/2011,Stoke,Newcastle,4,0,H
44408,E0,2010,3/19/2011,Tottenham,West Ham,0,0,D
44409,E0,2010,3/19/2011,West Brom,Arsenal,2,2,D
44410,E0,2010,3/19/2011,Wigan,Birmingham,2,1,H
44411,E0,2010,3/20/2011,Chelsea,Man City,2,0,H
44412,E0,2010,3/20/2011,Sunderland,Liverpool,0,2,A
44413,E0,2010,4/2/2011,Arsenal,Blackburn,0,0,D
44414,E0,2010,4/2/2011,Birmingham,Bolton,2,1,H
44415,E0,2010,4/2/2011,Everton,Aston Villa,2,2,D
44416,E0,2010,4/2/2011,Newcastle,Wolves,4,1,H
44417,E0,2010,4/2/2011,Stoke,Chelsea,1,1,D
44418,E0,2010,4/2/2011,West Brom,Liverpool,2,1,H
44419,E0,2010,4/2/2011,West Ham,Man United,2,4,A
44420,E0,2010,4/2/2011,Wigan,Tottenham,0,0,D
44421,E0,2010,4/3/2011,Fulham,Blackpool,3,0,H
44422,E0,2010,4/3/2011,Man City,Sunderland,5,0,H
44423,E0,2010,4/9/2011,Blackburn,Birmingham,1,1,D
44424,E0,2010,4/9/2011,Bolton,West Ham,3,0,H
44425,E0,2010,4/9/2011,Chelsea,Wigan,1,0,H
44426,E0,2010,4/9/2011,Man United,Fulham,2,0,H
44427,E0,2010,4/9/2011,Sunderland,West Brom,2,3,A
44428,E0,2010,4/9/2011,Tottenham,Stoke,3,2,H
44429,E0,2010,4/9/2011,Wolves,Everton,0,3,A
44430,E0,2010,4/10/2011,Aston Villa,Newcastle,1,0,H
44431,E0,2010,4/10/2011,Blackpool,Arsenal,1,3,A
44432,E0,2010,4/11/2011,Liverpool,Man City,3,0,H
44433,E0,2010,4/16/2011,Birmingham,Sunderland,2,0,H
44434,E0,2010,4/16/2011,Blackpool,Wigan,1,3,A
44435,E0,2010,4/16/2011,Everton,Blackburn,2,0,H
44436,E0,2010,4/16/2011,West Brom,Chelsea,1,3,A
44437,E0,2010,4/16/2011,West Ham,Aston Villa,1,2,A
44438,E0,2010,4/17/2011,Arsenal,Liverpool,1,1,D
44439,E0,2010,4/19/2011,Newcastle,Man United,0,0,D
44440,E0,2010,4/20/2011,Chelsea,Birmingham,3,1,H
44441,E0,2010,4/20/2011,Tottenham,Arsenal,3,3,D
44442,E0,2010,4/23/2011,Aston Villa,Stoke,1,1,D
44443,E0,2010,4/23/2011,Blackpool,Newcastle,1,1,D
44444,E0,2010,4/23/2011,Chelsea,West Ham,3,0,H
44445,E0,2010,4/23/2011,Liverpool,Birmingham,5,0,H
44446,E0,2010,4/23/2011,Man United,Everton,1,0,H
44447,E0,2010,4/23/2011,Sunderland,Wigan,4,2,H
44448,E0,2010,4/23/2011,Tottenham,West Brom,2,2,D
44449,E0,2010,4/23/2011,Wolves,Fulham,1,1,D
44450,E0,2010,4/24/2011,Bolton,Arsenal,2,1,H
44451,E0,2010,4/25/2011,Blackburn,Man City,0,1,A
44452,E0,2010,4/26/2011,Stoke,Wolves,3,0,H
44453,E0,2010,4/27/2011,Fulham,Bolton,3,0,H
44454,E0,2010,4/30/2011,Blackburn,Bolton,1,0,H
44455,E0,2010,4/30/2011,Blackpool,Stoke,0,0,D
44456,E0,2010,4/30/2011,Chelsea,Tottenham,2,1,H
44457,E0,2010,4/30/2011,Sunderland,Fulham,0,3,A
44458,E0,2010,4/30/2011,West Brom,Aston Villa,2,1,H
44459,E0,2010,4/30/2011,Wigan,Everton,1,1,D
44460,E0,2010,5/1/2011,Arsenal,Man United,1,0,H
44461,E0,2010,5/1/2011,Birmingham,Wolves,1,1,D
44462,E0,2010,5/1/2011,Liverpool,Newcastle,3,0,H
44463,E0,2010,5/1/2011,Man City,West Ham,2,1,H
44464,E0,2010,5/7/2011,Aston Villa,Wigan,1,1,D
44465,E0,2010,5/7/2011,Bolton,Sunderland,1,2,A
44466,E0,2010,5/7/2011,Everton,Man City,2,1,H
44467,E0,2010,5/7/2011,Newcastle,Birmingham,2,1,H
44468,E0,2010,5/7/2011,Tottenham,Blackpool,1,1,D
44469,E0,2010,5/7/2011,West Ham,Blackburn,1,1,D
44470,E0,2010,5/8/2011,Man United,Chelsea,2,1,H
44471,E0,2010,5/8/2011,Stoke,Arsenal,3,1,H
44472,E0,2010,5/8/2011,Wolves,West Brom,3,1,H
44473,E0,2010,5/9/2011,Fulham,Liverpool,2,5,A
44474,E0,2010,5/10/2011,Man City,Tottenham,1,0,H
44475,E0,2010,5/14/2011,Blackburn,Man United,1,1,D
44476,E0,2010,5/14/2011,Blackpool,Bolton,4,3,H
44477,E0,2010,5/14/2011,Sunderland,Wolves,1,3,A
44478,E0,2010,5/14/2011,West Brom,Everton,1,0,H
44479,E0,2010,5/15/2011,Arsenal,Aston Villa,1,2,A
44480,E0,2010,5/15/2011,Birmingham,Fulham,0,2,A
44481,E0,2010,5/15/2011,Chelsea,Newcastle,2,2,D
44482,E0,2010,5/15/2011,Liverpool,Tottenham,0,2,A
44483,E0,2010,5/15/2011,Wigan,West Ham,3,2,H
44484,E0,2010,5/17/2011,Man City,Stoke,3,0,H
44485,E0,2010,5/22/2011,Aston Villa,Liverpool,1,0,H
44486,E0,2010,5/22/2011,Bolton,Man City,0,2,A
44487,E0,2010,5/22/2011,Everton,Chelsea,1,0,H
44488,E0,2010,5/22/2011,Fulham,Arsenal,2,2,D
44489,E0,2010,5/22/2011,Man United,Blackpool,4,2,H
44490,E0,2010,5/22/2011,Newcastle,West Brom,3,3,D
44491,E0,2010,5/22/2011,Stoke,Wigan,0,1,A
44492,E0,2010,5/22/2011,Tottenham,Birmingham,2,1,H
44493,E0,2010,5/22/2011,West Ham,Sunderland,0,3,A
44494,E0,2010,5/22/2011,Wolves,Blackburn,2,3,A
44495,E0,2011,8/13/2011,Blackburn,Wolves,1,2,A
44496,E0,2011,8/13/2011,Fulham,Aston Villa,0,0,D
44497,E0,2011,8/13/2011,Liverpool,Sunderland,1,1,D
44498,E0,2011,8/13/2011,Newcastle,Arsenal,0,0,D
44499,E0,2011,8/13/2011,QPR,Bolton,0,4,A
44500,E0,2011,8/13/2011,Wigan,Norwich,1,1,D
44501,E0,2011,8/14/2011,Stoke,Chelsea,0,0,D
44502,E0,2011,8/14/2011,West Brom,Man United,1,2,A
44503,E0,2011,8/15/2011,Man City,Swansea,4,0,H
44504,E0,2011,8/20/2011,Arsenal,Liverpool,0,2,A
44505,E0,2011,8/20/2011,Aston Villa,Blackburn,3,1,H
44506,E0,2011,8/20/2011,Chelsea,West Brom,2,1,H
44507,E0,2011,8/20/2011,Everton,QPR,0,1,A
44508,E0,2011,8/20/2011,Sunderland,Newcastle,0,1,A
44509,E0,2011,8/20/2011,Swansea,Wigan,0,0,D
44510,E0,2011,8/21/2011,Bolton,Man City,2,3,A
44511,E0,2011,8/21/2011,Norwich,Stoke,1,1,D
44512,E0,2011,8/21/2011,Wolves,Fulham,2,0,H
44513,E0,2011,8/22/2011,Man United,Tottenham,3,0,H
44514,E0,2011,8/27/2011,Aston Villa,Wolves,0,0,D
44515,E0,2011,8/27/2011,Blackburn,Everton,0,1,A
44516,E0,2011,8/27/2011,Chelsea,Norwich,3,1,H
44517,E0,2011,8/27/2011,Liverpool,Bolton,3,1,H
44518,E0,2011,8/27/2011,Swansea,Sunderland,0,0,D
44519,E0,2011,8/27/2011,Wigan,QPR,2,0,H
44520,E0,2011,8/28/2011,Man United,Arsenal,8,2,H
44521,E0,2011,8/28/2011,Newcastle,Fulham,2,1,H
44522,E0,2011,8/28/2011,Tottenham,Man City,1,5,A
44523,E0,2011,8/28/2011,West Brom,Stoke,0,1,A
44524,E0,2011,9/10/2011,Arsenal,Swansea,1,0,H
44525,E0,2011,9/10/2011,Bolton,Man United,0,5,A
44526,E0,2011,9/10/2011,Everton,Aston Villa,2,2,D
44527,E0,2011,9/10/2011,Man City,Wigan,3,0,H
44528,E0,2011,9/10/2011,Stoke,Liverpool,1,0,H
44529,E0,2011,9/10/2011,Sunderland,Chelsea,1,2,A
44530,E0,2011,9/10/2011,Wolves,Tottenham,0,2,A
44531,E0,2011,9/11/2011,Fulham,Blackburn,1,1,D
44532,E0,2011,9/11/2011,Norwich,West Brom,0,1,A
44533,E0,2011,9/12/2011,QPR,Newcastle,0,0,D
44534,E0,2011,9/17/2011,Aston Villa,Newcastle,1,1,D
44535,E0,2011,9/17/2011,Blackburn,Arsenal,4,3,H
44536,E0,2011,9/17/2011,Bolton,Norwich,1,2,A
44537,E0,2011,9/17/2011,Everton,Wigan,3,1,H
44538,E0,2011,9/17/2011,Swansea,West Brom,3,0,H
44539,E0,2011,9/17/2011,Wolves,QPR,0,3,A
44540,E0,2011,9/18/2011,Fulham,Man City,2,2,D
44541,E0,2011,9/18/2011,Man United,Chelsea,3,1,H
44542,E0,2011,9/18/2011,Sunderland,Stoke,4,0,H
44543,E0,2011,9/18/2011,Tottenham,Liverpool,4,0,H
44544,E0,2011,9/24/2011,Arsenal,Bolton,3,0,H
44545,E0,2011,9/24/2011,Chelsea,Swansea,4,1,H
44546,E0,2011,9/24/2011,Liverpool,Wolves,2,1,H
44547,E0,2011,9/24/2011,Man City,Everton,2,0,H
44548,E0,2011,9/24/2011,Newcastle,Blackburn,3,1,H
44549,E0,2011,9/24/2011,Stoke,Man United,1,1,D
44550,E0,2011,9/24/2011,West Brom,Fulham,0,0,D
44551,E0,2011,9/24/2011,Wigan,Tottenham,1,2,A
44552,E0,2011,9/25/2011,QPR,Aston Villa,1,1,D
44553,E0,2011,9/26/2011,Norwich,Sunderland,2,1,H
44554,E0,2011,10/1/2011,Aston Villa,Wigan,2,0,H
44555,E0,2011,10/1/2011,Blackburn,Man City,0,4,A
44556,E0,2011,10/1/2011,Everton,Liverpool,0,2,A
44557,E0,2011,10/1/2011,Man United,Norwich,2,0,H
44558,E0,2011,10/1/2011,Sunderland,West Brom,2,2,D
44559,E0,2011,10/1/2011,Wolves,Newcastle,1,2,A
44560,E0,2011,10/2/2011,Bolton,Chelsea,1,5,A
44561,E0,2011,10/2/2011,Fulham,QPR,6,0,H
44562,E0,2011,10/2/2011,Swansea,Stoke,2,0,H
44563,E0,2011,10/2/2011,Tottenham,Arsenal,2,1,H
44564,E0,2011,10/15/2011,Chelsea,Everton,3,1,H
44565,E0,2011,10/15/2011,Liverpool,Man United,1,1,D
44566,E0,2011,10/15/2011,Man City,Aston Villa,4,1,H
44567,E0,2011,10/15/2011,Norwich,Swansea,3,1,H
44568,E0,2011,10/15/2011,QPR,Blackburn,1,1,D
44569,E0,2011,10/15/2011,Stoke,Fulham,2,0,H
44570,E0,2011,10/15/2011,Wigan,Bolton,1,3,A
44571,E0,2011,10/16/2011,Arsenal,Sunderland,2,1,H
44572,E0,2011,10/16/2011,Newcastle,Tottenham,2,2,D
44573,E0,2011,10/16/2011,West Brom,Wolves,2,0,H
44574,E0,2011,10/22/2011,Aston Villa,West Brom,1,2,A
44575,E0,2011,10/22/2011,Bolton,Sunderland,0,2,A
44576,E0,2011,10/22/2011,Liverpool,Norwich,1,1,D
44577,E0,2011,10/22/2011,Newcastle,Wigan,1,0,H
44578,E0,2011,10/22/2011,Wolves,Swansea,2,2,D
44579,E0,2011,10/23/2011,Arsenal,Stoke,3,1,H
44580,E0,2011,10/23/2011,Blackburn,Tottenham,1,2,A
44581,E0,2011,10/23/2011,Fulham,Everton,1,3,A
44582,E0,2011,10/23/2011,Man United,Man City,1,6,A
44583,E0,2011,10/23/2011,QPR,Chelsea,1,0,H
44584,E0,2011,10/29/2011,Chelsea,Arsenal,3,5,A
44585,E0,2011,10/29/2011,Everton,Man United,0,1,A
44586,E0,2011,10/29/2011,Man City,Wolves,3,1,H
44587,E0,2011,10/29/2011,Norwich,Blackburn,3,3,D
44588,E0,2011,10/29/2011,Sunderland,Aston Villa,2,2,D
44589,E0,2011,10/29/2011,Swansea,Bolton,3,1,H
44590,E0,2011,10/29/2011,West Brom,Liverpool,0,2,A
44591,E0,2011,10/29/2011,Wigan,Fulham,0,2,A
44592,E0,2011,10/30/2011,Tottenham,QPR,3,1,H
44593,E0,2011,10/31/2011,Stoke,Newcastle,1,3,A
44594,E0,2011,11/5/2011,Arsenal,West Brom,3,0,H
44595,E0,2011,11/5/2011,Aston Villa,Norwich,3,2,H
44596,E0,2011,11/5/2011,Blackburn,Chelsea,0,1,A
44597,E0,2011,11/5/2011,Liverpool,Swansea,0,0,D
44598,E0,2011,11/5/2011,Man United,Sunderland,1,0,H
44599,E0,2011,11/5/2011,Newcastle,Everton,2,1,H
44600,E0,2011,11/5/2011,QPR,Man City,2,3,A
44601,E0,2011,11/6/2011,Bolton,Stoke,5,0,H
44602,E0,2011,11/6/2011,Fulham,Tottenham,1,3,A
44603,E0,2011,11/6/2011,Wolves,Wigan,3,1,H
44604,E0,2011,11/19/2011,Everton,Wolves,2,1,H
44605,E0,2011,11/19/2011,Man City,Newcastle,3,1,H
44606,E0,2011,11/19/2011,Norwich,Arsenal,1,2,A
44607,E0,2011,11/19/2011,Stoke,QPR,2,3,A
44608,E0,2011,11/19/2011,Sunderland,Fulham,0,0,D
44609,E0,2011,11/19/2011,Swansea,Man United,0,1,A
44610,E0,2011,11/19/2011,West Brom,Bolton,2,1,H
